pid,block,trial,keypress,rt,ori,stim,fstim,fam,cond,acc,rt_OSF
10,1,47,q,1.0023096249997252,1,47,61,1,Learned,1,yes
10,1,48,p,0.8847951249999824,2,109,151,0,Novel,1,yes
10,1,49,q,1.141518165999969,2,71,18,1,Learned,1,yes
10,1,50,q,0.990662125000199,2,19,112,1,Learned,1,yes
10,1,51,p,1.2682469169999422,1,105,132,0,Novel,1,yes
10,1,52,p,2.4543030830000134,3,107,147,0,Novel,1,yes
10,1,53,p,1.834189042000162,2,110,64,0,Novel,1,yes
10,1,54,p,1.987111417000051,2,26,75,0,Novel,1,yes
10,1,55,q,0.8535161660001904,2,29,90,0,Novel,0,yes
10,1,58,p,1.3985979999997653,1,16,47,0,Novel,1,yes
10,1,60,q,1.166518250000081,3,11,19,0,Novel,0,yes
10,2,1,p,1.6665753749998655,2,41,100,0,Novel,1,yes
10,2,2,p,1.4177013749999787,1,37,118,0,Novel,1,yes
10,2,3,q,0.8671718339996914,3,60,136,0,Novel,0,yes
10,2,4,q,1.1443666669997583,2,132,78,1,Learned,1,yes
10,2,5,q,1.7138626249998197,1,56,87,0,Novel,0,yes
10,2,6,q,0.9011752500000512,1,68,77,1,Learned,1,yes
10,2,7,q,0.9296211250002672,3,90,126,1,Learned,1,yes
10,2,8,q,0.972974959000112,3,49,93,1,Learned,1,yes
10,2,9,q,1.0296663330000229,1,141,38,1,Learned,1,yes
10,2,10,q,0.9025065410000934,2,77,2,1,Learned,1,yes
10,2,12,p,1.3173744999999144,3,39,27,0,Novel,1,yes
10,2,13,q,0.9457896670000993,3,126,49,1,Learned,1,yes
10,2,14,p,1.6647164159999193,1,43,68,0,Novel,1,yes
10,2,15,q,0.8194646669999202,1,64,66,1,Learned,1,yes
10,2,16,q,0.8400392910002665,1,71,59,1,Learned,1,yes
10,2,17,q,0.8448191669999687,1,136,61,1,Learned,1,yes
10,2,18,q,1.1461797500001012,2,147,151,1,Learned,1,yes
10,2,19,q,1.3057710420002877,2,18,18,1,Learned,1,yes
10,2,20,p,1.1646368749998146,2,45,112,0,Novel,1,yes
10,2,22,p,1.7614111670000057,2,120,147,0,Novel,1,yes
10,2,23,q,1.7130544999999984,2,66,64,1,Learned,1,yes
10,2,24,q,1.6956436669997856,1,75,75,1,Learned,1,yes
10,2,25,q,1.3585165419999612,1,143,90,1,Learned,1,yes
10,2,27,p,0.9163308329998472,3,33,141,0,Novel,1,yes
10,2,28,p,0.7955817919996662,2,57,47,0,Novel,1,yes
10,2,29,q,1.1782949590001408,2,2,71,1,Learned,1,yes
10,2,30,p,0.8929034580000916,3,42,19,0,Novel,1,yes
10,2,31,q,1.1103686249998646,1,19,100,1,Learned,1,yes
10,2,33,p,0.7486947919996965,1,128,136,0,Novel,1,yes
10,2,35,q,1.049310208999941,2,38,87,1,Learned,1,yes
10,2,37,p,1.4900286249999226,1,62,126,0,Novel,1,yes
10,2,38,q,1.536383915999977,1,151,93,1,Learned,1,yes
10,2,39,p,1.1052795000000517,1,67,38,0,Novel,1,yes
10,2,40,q,0.8586783749997267,1,27,2,1,Learned,1,yes
10,2,41,q,1.317276541999945,1,61,143,1,Learned,1,yes
10,2,42,q,0.9264079159997892,1,113,27,1,Learned,1,yes
10,2,43,p,1.9083699579996392,3,50,49,0,Novel,1,yes
10,2,44,p,2.0647354580000865,3,47,68,1,Learned,0,yes
10,2,47,q,1.2146697080002014,2,87,61,1,Learned,1,yes
10,2,52,q,1.23333754100031,1,112,147,1,Learned,1,yes
10,2,53,q,0.9549232079998546,2,59,64,1,Learned,1,yes
10,2,55,p,0.9704913750001652,2,116,90,0,Novel,1,yes
10,2,56,p,1.7010780840000734,3,117,113,0,Novel,1,yes
10,2,57,p,0.855092415999934,3,124,141,0,Novel,1,yes
10,2,59,p,0.9436387920000016,3,44,71,0,Novel,1,yes
10,2,60,q,0.9086690409999392,2,125,19,0,Novel,0,yes
10,3,1,q,1.5435854170000312,1,77,100,1,Learned,1,yes
10,3,3,p,2.2113040410004032,2,89,136,0,Novel,1,yes
10,3,4,q,0.8028267909999158,1,93,78,1,Learned,1,yes
10,3,5,q,0.8884567499999321,3,66,87,1,Learned,1,yes
10,3,6,p,1.0232084170002054,3,98,77,0,Novel,1,yes
10,3,7,q,0.7021870829998988,3,19,126,1,Learned,1,yes
10,3,10,p,1.7972612080002364,3,130,2,0,Novel,1,yes
10,3,11,q,0.8882077079997543,1,140,143,0,Novel,0,yes
10,3,12,q,1.1808054170001014,2,90,27,1,Learned,1,yes
10,3,14,q,0.8617652500001896,2,141,68,1,Learned,1,yes
10,3,15,q,1.923638457999914,2,134,66,0,Novel,0,yes
10,3,16,q,1.3692458340001394,1,132,59,1,Learned,1,yes
10,3,17,q,0.8972742910000306,1,126,61,1,Learned,1,yes
10,3,18,q,0.697529042000042,1,87,151,1,Learned,1,yes
10,3,20,q,1.0082301659999755,2,136,112,1,Learned,1,yes
10,3,21,q,0.9097232909998638,3,100,132,1,Learned,1,yes
10,3,22,q,1.2626279999999497,1,38,147,1,Learned,1,yes
10,3,23,p,0.9260504580001908,3,76,64,0,Novel,1,yes
10,3,24,p,1.190281916999993,2,72,75,0,Novel,1,yes
10,3,25,q,0.8665326669997739,3,2,90,1,Learned,1,yes
10,3,26,q,1.1268581250001262,2,49,113,1,Learned,1,yes
10,3,27,q,0.7611059159999058,2,112,141,1,Learned,1,yes
10,3,28,q,0.782462791999933,3,147,47,1,Learned,1,yes
10,3,29,q,0.6753092089998063,3,27,71,1,Learned,1,yes
10,3,30,p,1.8121979170000488,2,88,19,0,Novel,1,yes
10,3,32,q,1.74060766599996,1,78,118,1,Learned,1,yes
10,3,33,q,0.7490114170000197,3,75,136,1,Learned,1,yes
10,3,34,p,1.6259906670002238,2,70,78,0,Novel,1,yes
10,3,35,q,1.177049458000056,2,47,87,1,Learned,1,yes
10,3,37,q,0.9355431669996506,2,151,126,1,Learned,1,yes
10,3,39,q,0.7538445830000455,2,113,38,1,Learned,1,yes
10,3,40,p,1.552308667000034,3,83,2,0,Novel,1,yes
10,3,41,q,1.023761458000081,3,92,143,0,Novel,0,yes
10,3,42,q,0.8524377499998081,2,68,27,1,Learned,1,yes
10,3,43,p,1.1287941250002405,1,139,49,0,Novel,1,yes
10,3,44,p,1.781066125000052,1,84,68,0,Novel,1,yes
10,3,45,p,1.3064692910002125,2,144,66,0,Novel,1,yes
10,3,46,q,0.9154383750001216,3,71,59,1,Learned,1,yes
10,3,47,p,1.401416749999953,1,145,61,0,Novel,1,yes
10,3,48,q,0.9765336249997744,3,64,151,1,Learned,1,yes
10,3,49,p,1.1265017910000097,2,94,18,0,Novel,1,yes
10,3,50,p,2.4115768750002644,1,142,112,0,Novel,1,yes
10,3,51,q,0.9805804580000768,1,118,132,1,Learned,1,yes
10,3,53,p,1.2866132500003005,3,80,64,0,Novel,1,yes
10,3,54,q,1.180377333999786,3,59,75,1,Learned,1,yes
10,3,55,p,1.1049711249997929,1,138,90,0,Novel,1,yes
10,3,57,p,1.5638250420001896,2,82,141,0,Novel,1,yes
10,3,58,q,0.6710026669998115,3,143,47,1,Learned,1,yes
10,3,59,p,1.4953476660002707,2,101,71,0,Novel,1,yes
10,3,60,q,1.1153602919998775,2,61,19,1,Learned,1,yes
11,1,1,q,0.7836867079968215,2,111,111,1,Learned,1,yes
11,1,2,q,0.6360794169995643,3,13,33,0,Novel,0,yes
11,1,3,p,0.7172036250012752,1,116,79,0,Novel,1,yes
11,1,4,p,1.209629083001346,2,114,1,0,Novel,1,yes
11,1,5,q,0.670730874997389,1,33,113,1,Learned,1,yes
11,1,6,q,0.6023579159991641,1,79,112,1,Learned,1,yes
11,1,7,q,1.0158137079997689,2,1,73,1,Learned,1,yes
11,1,8,q,0.6849718339981337,3,113,110,1,Learned,1,yes
11,1,9,q,0.7719166249989939,2,25,77,0,Novel,0,yes
11,1,10,p,0.7212284170018393,1,37,129,0,Novel,1,yes
11,1,11,q,0.920721542002866,2,112,17,1,Learned,1,yes
11,1,12,p,1.001184374999866,3,4,134,0,Novel,1,yes
11,1,13,p,1.0261387079990527,3,106,44,0,Novel,1,yes
11,1,14,q,0.6989725409985112,1,19,9,0,Novel,0,yes
11,1,15,q,1.0383759160031332,3,73,123,1,Learned,1,yes
11,1,16,q,0.904754208000668,3,26,60,0,Novel,0,yes
11,1,17,q,0.9039397910019034,2,110,7,1,Learned,1,yes
11,1,18,p,1.1272195409983397,2,108,53,0,Novel,1,yes
11,1,19,p,1.1899074579996525,1,28,144,0,Novel,1,yes
11,1,20,q,0.8191220000007888,3,20,50,0,Novel,0,yes
11,1,21,q,0.7218945829990844,3,77,27,1,Learned,1,yes
11,1,22,q,0.9161275000005844,2,129,140,1,Learned,1,yes
11,1,23,q,1.4009958339993318,3,11,64,0,Novel,0,yes
11,1,24,q,1.1072567919982248,1,17,12,1,Learned,1,yes
11,1,25,p,1.6426571660012996,1,134,136,1,Learned,0,yes
11,1,26,q,1.363278333999915,2,44,30,1,Learned,1,yes
11,1,27,p,1.645445334001124,1,14,90,0,Novel,1,yes
11,1,28,q,1.5991987499983225,2,22,43,0,Novel,0,yes
11,1,29,q,1.9574011669974425,3,9,61,1,Learned,1,yes
11,1,30,p,1.4078406660009932,3,123,83,1,Learned,0,yes
11,1,31,q,1.0605101250002915,1,60,111,1,Learned,1,yes
11,1,32,p,1.6538474170010886,3,23,33,0,Novel,1,yes
11,1,33,q,1.5043950420003966,2,7,79,1,Learned,1,yes
11,1,34,q,1.5904704999993555,3,53,1,1,Learned,1,yes
11,1,35,p,1.1764989579969551,2,144,113,1,Learned,0,yes
11,1,36,p,1.9377217500004915,1,36,112,0,Novel,1,yes
11,1,37,q,0.9656067500000064,1,50,73,1,Learned,1,yes
11,1,38,q,1.3314339169992309,1,27,110,1,Learned,1,yes
11,1,39,p,2.461969792002492,2,140,77,1,Learned,0,yes
11,1,40,p,1.5296544580014595,2,115,129,0,Novel,1,yes
11,1,41,q,0.9684245419994112,3,64,17,1,Learned,1,yes
11,1,42,p,0.976835667002888,2,109,134,0,Novel,1,yes
11,1,43,p,1.2160797910000838,3,16,44,0,Novel,1,yes
11,1,44,q,0.8558269169989217,3,2,9,0,Novel,0,yes
11,1,45,q,1.0785002920019906,3,12,123,1,Learned,1,yes
11,1,46,p,1.791994582999905,1,107,60,0,Novel,1,yes
11,1,47,p,1.4392284589994233,3,136,7,1,Learned,0,yes
11,1,49,q,1.4981513749989972,2,18,144,0,Novel,0,yes
11,1,50,q,1.3469814169984602,1,117,50,0,Novel,0,yes
11,1,51,q,1.1366703749990847,3,10,27,0,Novel,0,yes
11,1,52,p,1.79698666600234,1,105,140,0,Novel,1,yes
11,1,53,q,0.9711573749991658,2,90,64,1,Learned,1,yes
11,1,54,p,0.8153218749976077,1,104,12,0,Novel,1,yes
11,1,55,q,1.727707999998529,1,29,136,0,Novel,0,yes
11,1,56,q,1.8064509169998928,3,43,30,1,Learned,1,yes
11,1,57,q,2.062658707996889,1,61,90,1,Learned,1,yes
11,1,58,p,1.7291919579984096,3,21,43,0,Novel,1,yes
11,1,59,q,1.3960696670001198,1,83,61,1,Learned,1,yes
11,1,60,p,1.2366510830033803,3,32,83,0,Novel,1,yes
11,2,1,q,1.0230325829979847,3,52,111,0,Novel,0,yes
11,2,2,p,0.994057250001788,2,73,33,1,Learned,0,yes
11,2,3,q,0.8398271250007383,2,50,79,1,Learned,1,yes
11,2,4,p,1.5030717500012545,2,66,1,0,Novel,1,yes
11,2,5,q,1.8322228329998325,3,131,113,0,Novel,0,yes
11,2,6,p,1.0185687500015774,1,39,112,0,Novel,1,yes
11,2,7,p,2.057595666999987,3,67,73,0,Novel,1,yes
11,2,8,q,0.946920250000403,2,122,110,0,Novel,0,yes
11,2,9,q,0.7999207920001936,1,7,77,1,Learned,1,yes
11,2,10,q,1.3599294999985432,1,140,129,1,Learned,1,yes
11,2,11,q,1.3597484579986483,3,90,17,1,Learned,1,yes
11,2,12,p,1.4965667910000775,2,123,134,1,Learned,0,yes
11,2,13,p,1.508731165999052,1,49,44,0,Novel,1,yes
11,2,14,q,1.3016625409982223,2,83,9,1,Learned,1,yes
11,2,15,q,1.99533291699845,1,71,123,0,Novel,0,yes
11,2,16,p,0.91728029099977,3,130,60,0,Novel,1,yes
11,2,17,p,1.3084477919983328,2,61,7,1,Learned,0,yes
11,2,18,q,1.817304749998584,1,120,53,0,Novel,0,yes
11,2,19,q,0.9621494589991926,2,77,144,1,Learned,1,yes
11,2,20,p,1.604099790998589,2,128,50,0,Novel,1,yes
11,2,21,q,0.804400084001827,2,68,27,0,Novel,0,yes
11,2,22,q,2.143276416001754,3,112,140,1,Learned,1,yes
11,2,23,p,2.243385333000333,1,124,64,0,Novel,1,yes
11,2,24,p,1.245325584000966,3,51,12,0,Novel,1,yes
11,2,25,q,1.048207084000751,2,70,136,0,Novel,0,yes
11,2,26,p,0.9237499580012808,1,38,30,0,Novel,1,yes
11,2,27,p,0.8331087910009956,1,59,90,0,Novel,1,yes
11,2,28,q,0.8703911249976954,1,56,43,0,Novel,0,yes
11,2,29,q,2.032637292002619,2,119,61,0,Novel,0,yes
11,2,31,p,0.8514987499984272,2,41,111,0,Novel,1,yes
11,2,32,q,1.9878696670020872,2,118,33,0,Novel,0,yes
11,2,33,q,1.9190682500011464,2,125,79,0,Novel,0,yes
11,2,34,p,1.0377768329999526,1,126,1,0,Novel,1,yes
11,2,35,q,1.8989328330026185,3,110,113,1,Learned,1,yes
11,2,36,p,1.1233104999992063,2,42,112,0,Novel,1,yes
11,2,37,q,1.0890617090008163,3,111,73,1,Learned,1,yes
11,2,38,q,2.289297916002397,1,12,110,1,Learned,1,yes
11,2,39,p,0.7661684999984573,3,72,77,0,Novel,1,yes
11,2,40,p,1.7943620829973952,1,57,129,0,Novel,1,yes
11,2,42,q,0.8035570829997596,1,1,134,1,Learned,1,yes
11,2,44,q,0.8995912909995241,1,64,9,1,Learned,1,yes
11,2,45,q,0.7066351249995932,3,27,123,1,Learned,1,yes
11,2,46,q,2.4180549580014485,3,47,60,0,Novel,0,yes
11,2,47,q,1.8853697499980624,2,45,7,0,Novel,0,yes
11,2,48,q,1.2470904580004571,3,60,53,1,Learned,1,yes
11,2,49,p,1.2171183749997,2,69,144,0,Novel,1,yes
11,2,50,q,1.0650687499983178,3,17,50,1,Learned,1,yes
11,2,51,p,1.708968625000125,1,30,27,1,Learned,0,yes
11,2,52,p,1.5868529170002148,3,33,140,1,Learned,0,yes
11,2,53,q,1.398667082998145,3,129,64,1,Learned,1,yes
11,2,54,p,2.062790458003292,2,134,12,1,Learned,0,yes
11,2,55,q,0.9697265419999894,2,53,136,1,Learned,1,yes
11,2,56,q,1.2825289169995813,2,9,30,1,Learned,1,yes
11,2,57,q,1.4063216670001566,3,79,90,1,Learned,1,yes
11,2,58,q,2.369927165997069,1,43,43,1,Learned,1,yes
11,2,59,q,0.859031166000932,2,113,61,1,Learned,1,yes
11,3,1,p,1.1395482500010985,3,132,111,0,Novel,1,yes
11,3,2,q,0.9349066670001775,1,100,33,0,Novel,0,yes
11,3,3,p,0.7780810410004051,2,92,79,0,Novel,1,yes
11,3,4,q,0.8189635829985491,3,7,1,1,Learned,1,yes
11,3,5,q,0.8169907499977853,1,113,113,1,Learned,1,yes
11,3,6,q,0.9791212080017432,3,87,112,0,Novel,0,yes
11,3,7,q,0.9278176670013636,1,53,73,1,Learned,1,yes
11,3,8,p,1.1323199159996875,3,78,110,0,Novel,1,yes
11,3,9,p,0.9855858339979022,1,135,77,0,Novel,1,yes
11,3,10,q,1.9884181669985992,1,138,129,0,Novel,0,yes
11,3,11,p,1.4583764579983836,1,112,17,1,Learned,0,yes
11,3,12,q,1.7539917920003063,2,91,134,0,Novel,0,yes
11,3,13,p,1.320002000000386,2,30,44,1,Learned,0,yes
11,3,14,p,1.9318190000012692,1,44,9,1,Learned,0,yes
11,3,15,q,0.9634393749984156,3,140,123,1,Learned,1,yes
11,3,16,p,1.585811459000979,1,143,60,0,Novel,1,yes
11,3,17,q,1.3426911249989644,1,82,7,0,Novel,0,yes
11,3,18,p,1.6695574580007817,3,144,53,1,Learned,0,yes
11,3,19,q,0.6556612919994222,1,111,144,1,Learned,1,yes
11,3,20,q,1.3188972499992817,2,74,50,0,Novel,0,yes
11,3,21,p,0.9950280000011844,2,147,27,0,Novel,1,yes
11,3,22,p,0.8114360830004443,2,146,140,0,Novel,1,yes
11,3,23,q,1.1702766669986886,3,83,64,1,Learned,1,yes
11,3,24,p,0.7540107909990184,1,139,12,0,Novel,1,yes
11,3,25,p,0.7618087079972611,2,76,136,0,Novel,1,yes
11,3,26,q,0.8714492079998308,1,97,30,0,Novel,0,yes
11,3,27,q,0.817474833002052,1,95,90,0,Novel,0,yes
11,3,28,q,1.0854868329988676,3,89,43,0,Novel,0,yes
11,3,29,q,0.712035125001421,1,77,61,1,Learned,1,yes
11,3,30,p,0.6787939589994494,3,145,83,0,Novel,1,yes
11,3,31,p,1.097793124998134,3,98,111,0,Novel,1,yes
11,3,32,p,0.6513547919967095,2,142,33,0,Novel,1,yes
11,3,33,q,0.5779721250000875,3,1,79,1,Learned,1,yes
11,3,34,q,0.731747958001506,2,64,1,1,Learned,1,yes
11,3,35,q,1.0779598750013974,2,27,113,1,Learned,1,yes
11,3,36,q,2.1248244580019673,2,60,112,1,Learned,1,yes
11,3,37,p,2.119580208000116,2,43,73,1,Learned,0,yes
11,3,38,p,0.9143115830011084,1,93,110,0,Novel,1,yes
11,3,39,q,0.6772334169982059,3,81,77,0,Novel,0,yes
11,3,40,p,1.2066610000001674,3,101,129,0,Novel,1,yes
11,3,41,p,1.65445045800152,2,94,17,0,Novel,1,yes
11,3,42,q,0.7292579999993904,3,50,134,1,Learned,1,yes
11,3,43,p,1.2221702500028186,3,61,44,1,Learned,0,yes
11,3,44,p,1.2058021250013553,2,33,9,1,Learned,0,yes
11,3,45,q,0.8923048749966256,1,129,123,1,Learned,1,yes
11,3,46,q,2.1098483329988085,3,80,60,0,Novel,0,yes
11,3,48,p,1.3981108749976556,1,141,53,0,Novel,1,yes
11,3,49,q,0.7178184999975201,1,9,144,1,Learned,1,yes
11,3,50,q,0.6511062080026022,2,79,50,1,Learned,1,yes
11,3,51,p,0.7540681250029593,1,73,27,1,Learned,0,yes
11,3,52,q,0.9708002079969448,2,75,140,0,Novel,0,yes
11,3,53,p,0.8381645840017882,1,123,64,1,Learned,0,yes
11,3,54,p,1.7265362920006735,1,84,12,0,Novel,1,yes
11,3,56,q,0.9281743330029713,2,17,30,1,Learned,1,yes
11,3,57,q,0.658607708002819,1,90,90,1,Learned,1,yes
11,3,59,q,1.0477360840013716,2,12,61,1,Learned,1,yes
11,3,60,q,0.8665928749978775,1,110,83,1,Learned,1,yes
12,1,2,q,1.911614207998355,2,151,151,1,Learned,1,yes
12,1,3,p,1.4029334580009163,3,13,129,0,Novel,1,yes
12,1,4,q,1.894268166000984,3,16,62,0,Novel,0,yes
12,1,5,p,0.8697877909999079,3,110,140,0,Novel,1,yes
12,1,6,p,1.0135767080009828,3,129,109,1,Learned,0,yes
12,1,7,q,1.6924157499997818,2,62,28,1,Learned,1,yes
12,1,8,q,1.4122492500009685,1,140,37,1,Learned,1,yes
12,1,9,p,1.716974000000846,2,113,22,0,Novel,1,yes
12,1,10,q,1.0336790420005857,3,109,83,1,Learned,1,yes
12,1,11,p,1.5635792499997478,1,33,119,0,Novel,1,yes
12,1,12,q,1.7817612920007375,3,28,106,1,Learned,1,yes
12,1,13,p,0.779111040999851,2,37,141,1,Learned,0,yes
12,1,14,p,1.09651975000088,2,105,75,0,Novel,1,yes
12,1,15,p,0.8007950840001286,2,22,131,1,Learned,0,yes
12,1,17,p,1.2817065839990391,2,17,90,0,Novel,1,yes
12,1,18,q,1.2750419999993028,1,119,27,1,Learned,1,yes
12,1,19,q,1.8061093340002117,3,106,39,1,Learned,1,yes
12,1,20,q,1.4962702920001902,3,115,14,0,Novel,0,yes
12,1,21,p,1.7733849579999514,3,141,23,1,Learned,0,yes
12,1,22,p,1.5177607919995353,3,104,98,0,Novel,1,yes
12,1,23,p,1.7371340839999905,2,75,123,1,Learned,0,yes
12,1,24,p,2.0134772090004844,1,131,89,1,Learned,0,yes
12,1,25,p,2.2406072079993464,1,10,87,1,Learned,0,yes
12,1,27,p,1.1734195419994649,3,114,94,0,Novel,1,yes
12,1,28,p,1.1855765410000458,3,27,134,1,Learned,0,yes
12,1,30,p,1.1129598329989676,2,4,43,0,Novel,1,yes
12,1,31,p,2.453835416999937,3,39,102,1,Learned,0,yes
12,1,32,p,1.007565916999738,2,14,151,1,Learned,0,yes
12,1,34,p,1.063960666000639,3,98,62,1,Learned,0,yes
12,1,37,p,1.5216571669989207,2,108,28,0,Novel,1,yes
12,1,38,q,2.496376334000161,2,87,37,1,Learned,1,yes
12,1,39,q,1.081124792000992,1,78,22,1,Learned,1,yes
12,1,40,p,1.117919999998776,2,32,83,0,Novel,1,yes
12,1,41,p,1.0932864169990353,3,20,119,0,Novel,1,yes
12,1,42,p,2.2258146660005877,2,94,106,1,Learned,0,yes
12,1,44,q,1.4611847920004948,1,2,75,1,Learned,1,yes
12,1,45,q,1.1041487919992503,1,107,131,0,Novel,0,yes
12,1,46,p,1.3881743339989043,2,12,10,0,Novel,1,yes
12,1,47,q,1.5870533750003233,2,25,90,0,Novel,0,yes
12,1,49,p,1.8303877500002272,2,43,39,1,Learned,0,yes
12,1,50,p,0.8510943340006634,1,18,14,0,Novel,1,yes
12,1,52,p,2.429590165998889,2,21,98,0,Novel,1,yes
12,1,53,p,0.8847966249995807,2,19,123,0,Novel,1,yes
12,1,54,p,2.0139741670009244,2,36,89,0,Novel,1,yes
12,1,55,p,0.9197395840001265,3,112,87,0,Novel,1,yes
12,1,57,p,1.5430878339993797,2,1,94,0,Novel,1,yes
12,1,58,p,1.3656293750009354,2,9,134,0,Novel,1,yes
12,1,59,q,1.74053370799993,3,26,2,0,Novel,0,yes
12,1,60,p,1.3201429999990069,3,11,43,0,Novel,1,yes
12,2,1,p,1.6960161669994704,2,116,102,0,Novel,1,yes
12,2,2,q,1.9629110839996429,2,23,151,1,Learned,1,yes
12,2,5,q,2.323025499999858,2,61,140,0,Novel,0,yes
12,2,6,q,1.6985953749972396,2,78,109,1,Learned,1,yes
12,2,7,p,0.8176078750002489,3,126,28,0,Novel,1,yes
12,2,8,p,1.423048208002001,2,42,37,0,Novel,1,yes
12,2,9,q,1.7823523330007447,3,94,22,1,Learned,1,yes
12,2,10,p,1.7001856250026322,2,128,83,0,Novel,1,yes
12,2,11,p,1.3539082079987566,1,59,119,0,Novel,1,yes
12,2,12,p,1.1217215830001803,2,68,106,0,Novel,1,yes
12,2,13,p,0.9504754160006996,1,134,141,1,Learned,0,yes
12,2,14,p,0.866305208997801,3,151,75,1,Learned,0,yes
12,2,15,p,1.118109540999285,1,89,131,1,Learned,0,yes
12,2,16,q,1.966012916996988,2,2,10,1,Learned,1,yes
12,2,17,p,1.3109514169991598,1,62,90,1,Learned,0,yes
12,2,18,q,1.415058083999611,1,141,27,1,Learned,1,yes
12,2,19,p,1.0812402910014498,1,41,39,0,Novel,1,yes
12,2,20,p,1.3180091670001275,2,57,14,0,Novel,1,yes
12,2,21,p,1.0180523340022771,3,140,23,1,Learned,0,yes
12,2,22,p,1.0704275000025518,3,87,98,1,Learned,0,yes
12,2,23,p,1.441433167001378,1,39,123,1,Learned,0,yes
12,2,27,p,0.8173144170032174,3,124,94,0,Novel,1,yes
12,2,28,p,1.2301793749975332,2,106,134,1,Learned,0,yes
12,2,29,p,1.500560124997719,1,98,2,1,Learned,0,yes
12,2,30,p,1.0253990829987742,2,122,43,0,Novel,1,yes
12,2,31,p,2.27735416699943,2,27,102,1,Learned,0,yes
12,2,33,p,1.0294578329994692,1,14,129,1,Learned,0,yes
12,2,34,p,1.8159292499985895,3,66,62,0,Novel,1,yes
12,2,35,p,2.3928710839973064,1,28,140,1,Learned,0,yes
12,2,36,p,0.7867159169982187,3,131,109,1,Learned,0,yes
12,2,37,p,0.9604691249987808,2,45,28,0,Novel,1,yes
12,2,38,q,1.250956791001954,1,120,37,0,Novel,0,yes
12,2,39,p,0.9030741670030692,3,102,22,1,Learned,0,yes
12,2,40,p,1.713321792001807,3,37,83,1,Learned,0,yes
12,2,41,p,0.792221542000334,1,49,119,0,Novel,1,yes
12,2,42,p,0.9195084580023832,1,109,106,1,Learned,0,yes
12,2,43,p,1.074740041000041,3,119,141,1,Learned,0,yes
12,2,44,p,1.0470515830020304,1,130,75,0,Novel,1,yes
12,2,45,p,1.517576750000444,1,90,131,1,Learned,0,yes
12,2,46,p,0.7542012500016426,1,125,10,0,Novel,1,yes
12,2,47,p,0.9277474170012284,3,53,90,0,Novel,1,yes
12,2,49,p,1.085657166997407,2,118,39,0,Novel,1,yes
12,2,50,p,2.1007346660007897,1,52,14,0,Novel,1,yes
12,2,51,p,0.9887614580002264,3,22,23,1,Learned,0,yes
12,2,52,p,1.6414495419994637,3,50,98,0,Novel,1,yes
12,2,53,p,1.0150917079990904,1,47,123,0,Novel,1,yes
12,2,54,p,1.123852000000625,2,129,89,1,Learned,0,yes
12,2,55,p,1.6617912500005332,3,38,87,0,Novel,1,yes
12,2,56,p,1.5910465000015392,2,67,78,0,Novel,1,yes
12,2,57,p,1.986862999998266,1,64,94,0,Novel,1,yes
12,2,60,p,1.8707334999999148,3,44,43,0,Novel,1,yes
12,3,1,p,0.9531876670007478,2,123,102,1,Learned,0,yes
12,3,2,p,1.120790457996918,1,92,151,0,Novel,1,yes
12,3,3,p,1.4841571659999315,1,93,129,0,Novel,1,yes
12,3,4,p,1.0372954159975052,2,39,62,1,Learned,0,yes
12,3,5,p,1.655942083998525,1,106,140,1,Learned,0,yes
12,3,6,q,1.8842177499973332,2,98,109,1,Learned,1,yes
12,3,8,q,1.3652428749992396,3,2,37,1,Learned,1,yes
12,3,10,q,1.1527594170001976,1,151,83,1,Learned,1,yes
12,3,11,p,1.497761457998422,1,74,119,0,Novel,1,yes
12,3,12,p,1.013928834003309,3,134,106,1,Learned,0,yes
12,3,13,p,1.0176563750028436,3,84,141,0,Novel,1,yes
12,3,14,p,1.9298855409979296,1,27,75,1,Learned,0,yes
12,3,15,p,1.1266444160028186,2,139,131,0,Novel,1,yes
12,3,16,p,1.9367695000000824,2,102,10,1,Learned,0,yes
12,3,18,p,0.7367534170007275,2,88,27,0,Novel,1,yes
12,3,19,p,1.0449416249975911,3,14,39,1,Learned,0,yes
12,3,20,p,2.1384566249980708,1,91,14,0,Novel,1,yes
12,3,22,p,1.3779621659996335,3,97,98,0,Novel,1,yes
12,3,23,p,1.0982473750009376,3,43,123,1,Learned,0,yes
12,3,24,q,1.936617291001312,3,75,89,1,Learned,1,yes
12,3,25,p,1.377871624998079,2,144,87,0,Novel,1,yes
12,3,26,p,1.5649015420021897,1,22,78,1,Learned,0,yes
12,3,28,p,1.3566074590016797,2,131,134,1,Learned,0,yes
12,3,30,p,1.2406282910014852,2,73,43,0,Novel,1,yes
12,3,31,p,1.7138453329971526,3,135,102,0,Novel,1,yes
12,3,32,q,1.6107371250000142,1,37,151,1,Learned,1,yes
12,3,34,q,1.376491749997513,2,28,62,1,Learned,1,yes
12,3,35,p,2.1828652920012246,2,109,140,1,Learned,0,yes
12,3,36,q,1.3189241250001942,3,62,109,1,Learned,1,yes
12,3,37,p,1.969247916997119,1,70,28,0,Novel,1,yes
12,3,38,p,2.1722698330013372,1,87,37,1,Learned,0,yes
12,3,40,q,2.0015524169975834,1,94,83,1,Learned,1,yes
12,3,41,p,1.7275180830001773,3,82,119,0,Novel,1,yes
12,3,42,p,1.0873235830003978,2,140,106,1,Learned,0,yes
