pid,block,cond,keypress,rt,acc,missed_trial
669a4f388b2de8df723faf1e,3,novel,p,0.8579,1,no
669a4f388b2de8df723faf1e,3,familiar,q,0.6641,1,no
669a4f388b2de8df723faf1e,3,novel,p,0.7341,1,no
669a4f388b2de8df723faf1e,3,novel,p,0.8858,1,no
669a4f388b2de8df723faf1e,3,novel,p,0.6176,1,no
66a8e5cfc411f4b77b49dff3,1,novel,p,0.663,1,no
66a8e5cfc411f4b77b49dff3,1,novel,p,0.7927,1,no
66a8e5cfc411f4b77b49dff3,1,novel,p,0.8946,1,no
66a8e5cfc411f4b77b49dff3,1,familiar,q,0.6535,1,no
66a8e5cfc411f4b77b49dff3,1,novel,p,0.6905,1,no
66a8e5cfc411f4b77b49dff3,1,familiar,p,0.6533,0,no
66a8e5cfc411f4b77b49dff3,1,familiar,p,0.7405,0,no
66a8e5cfc411f4b77b49dff3,1,novel,p,0.6774,1,no
66a8e5cfc411f4b77b49dff3,1,familiar,p,0.7658,0,no
66a8e5cfc411f4b77b49dff3,1,familiar,q,0.5389,1,no
66a8e5cfc411f4b77b49dff3,1,familiar,q,0.6726,1,no
66a8e5cfc411f4b77b49dff3,1,novel,p,0.5992,1,no
66a8e5cfc411f4b77b49dff3,1,novel,q,0.8976,0,no
66a8e5cfc411f4b77b49dff3,1,novel,p,0.9068,1,no
66a8e5cfc411f4b77b49dff3,1,familiar,p,0.7202,0,no
66a8e5cfc411f4b77b49dff3,1,novel,p,0.8864,1,no
66a8e5cfc411f4b77b49dff3,1,novel,p,0.7961,1,no
66a8e5cfc411f4b77b49dff3,1,novel,p,0.9138,1,no
66a8e5cfc411f4b77b49dff3,1,familiar,q,0.7051,1,no
66a8e5cfc411f4b77b49dff3,1,novel,p,0.8206,1,no
66a8e5cfc411f4b77b49dff3,1,novel,q,0.7563,0,no
66a8e5cfc411f4b77b49dff3,1,familiar,q,0.8468,1,no
66a8e5cfc411f4b77b49dff3,1,novel,p,0.8084,1,no
66a8e5cfc411f4b77b49dff3,1,novel,p,0.7994,1,no
66a8e5cfc411f4b77b49dff3,1,familiar,q,0.4915,1,no
66a8e5cfc411f4b77b49dff3,1,familiar,q,0.703,1,no
66a8e5cfc411f4b77b49dff3,1,novel,p,0.6223,1,no
66a8e5cfc411f4b77b49dff3,1,familiar,q,0.453,1,no
66a8e5cfc411f4b77b49dff3,1,novel,q,0.5972,0,no
66a8e5cfc411f4b77b49dff3,1,familiar,q,0.8297,1,no
66a8e5cfc411f4b77b49dff3,1,familiar,q,0.6499,1,no
66a8e5cfc411f4b77b49dff3,1,familiar,p,0.6833,0,no
66a8e5cfc411f4b77b49dff3,1,familiar,q,0.8755,1,no
66a8e5cfc411f4b77b49dff3,1,familiar,p,0.6603,0,no
66a8e5cfc411f4b77b49dff3,1,familiar,q,0.5483,1,no
66a8e5cfc411f4b77b49dff3,1,novel,p,0.8442,1,no
66a8e5cfc411f4b77b49dff3,1,novel,p,0.7355,1,no
66a8e5cfc411f4b77b49dff3,1,novel,p,0.7041,1,no
66a8e5cfc411f4b77b49dff3,1,novel,p,0.7706,1,no
66a8e5cfc411f4b77b49dff3,1,familiar,q,0.8601,1,no
66a8e5cfc411f4b77b49dff3,1,novel,q,0.611,0,no
66a8e5cfc411f4b77b49dff3,1,familiar,q,0.5462,1,no
66a8e5cfc411f4b77b49dff3,1,novel,p,0.8244,1,no
66a8e5cfc411f4b77b49dff3,1,familiar,q,0.6147,1,no
66a8e5cfc411f4b77b49dff3,1,familiar,q,0.4703,1,no
66a8e5cfc411f4b77b49dff3,1,familiar,q,0.8164,1,no
66a8e5cfc411f4b77b49dff3,1,novel,q,0.5683,0,no
66a8e5cfc411f4b77b49dff3,1,novel,q,0.7509,0,no
66a8e5cfc411f4b77b49dff3,1,familiar,q,0.5402,1,no
66a8e5cfc411f4b77b49dff3,1,familiar,q,0.598,1,no
66a8e5cfc411f4b77b49dff3,1,novel,p,0.7477,1,no
66a8e5cfc411f4b77b49dff3,1,novel,p,0.8593,1,no
66a8e5cfc411f4b77b49dff3,1,familiar,q,0.6926,1,no
66a8e5cfc411f4b77b49dff3,1,familiar,p,0.8686,0,no
66a8e5cfc411f4b77b49dff3,1,familiar,p,0.7483,0,no
66a8e5cfc411f4b77b49dff3,1,novel,q,0.5872,0,no
66a8e5cfc411f4b77b49dff3,1,novel,p,0.7087,1,no
66a8e5cfc411f4b77b49dff3,2,novel,q,0.4851,0,no
66a8e5cfc411f4b77b49dff3,2,familiar,q,0.6612,1,no
66a8e5cfc411f4b77b49dff3,2,familiar,q,0.5902,1,no
66a8e5cfc411f4b77b49dff3,2,familiar,q,0.7039,1,no
66a8e5cfc411f4b77b49dff3,2,novel,p,0.7487,1,no
66a8e5cfc411f4b77b49dff3,2,novel,p,0.6996,1,no
66a8e5cfc411f4b77b49dff3,2,familiar,q,0.5958,1,no
66a8e5cfc411f4b77b49dff3,2,familiar,q,0.5601,1,no
66a8e5cfc411f4b77b49dff3,2,novel,p,0.8521,1,no
66a8e5cfc411f4b77b49dff3,2,novel,p,0.7637,1,no
66a8e5cfc411f4b77b49dff3,2,novel,p,0.8191,1,no
66a8e5cfc411f4b77b49dff3,2,familiar,q,0.7283,1,no
66a8e5cfc411f4b77b49dff3,2,novel,p,0.6862,1,no
66a8e5cfc411f4b77b49dff3,2,novel,p,0.6543,1,no
66a8e5cfc411f4b77b49dff3,2,novel,p,0.6551,1,no
66a8e5cfc411f4b77b49dff3,2,novel,p,0.8629,1,no
66a8e5cfc411f4b77b49dff3,2,familiar,q,0.7459,1,no
66a8e5cfc411f4b77b49dff3,2,novel,p,0.7168,1,no
66a8e5cfc411f4b77b49dff3,2,novel,p,0.5903,1,no
66a8e5cfc411f4b77b49dff3,2,familiar,p,0.6299,0,no
66a8e5cfc411f4b77b49dff3,2,novel,p,0.7707,1,no
66a8e5cfc411f4b77b49dff3,2,familiar,q,0.6954,1,no
66a8e5cfc411f4b77b49dff3,2,familiar,p,0.7634,0,no
66a8e5cfc411f4b77b49dff3,2,familiar,q,0.7169,1,no
66a8e5cfc411f4b77b49dff3,2,novel,p,0.8662,1,no
66a8e5cfc411f4b77b49dff3,2,novel,p,0.8599,1,no
66a8e5cfc411f4b77b49dff3,2,familiar,q,0.8382,1,no
66a8e5cfc411f4b77b49dff3,2,familiar,q,0.6776,1,no
66a8e5cfc411f4b77b49dff3,2,familiar,q,0.8725,1,no
66a8e5cfc411f4b77b49dff3,2,novel,p,0.8047,1,no
66a8e5cfc411f4b77b49dff3,2,novel,p,0.8469,1,no
66a8e5cfc411f4b77b49dff3,2,familiar,q,0.8919,1,no
66a8e5cfc411f4b77b49dff3,2,familiar,q,0.6826,1,no
66a8e5cfc411f4b77b49dff3,2,familiar,q,0.7829,1,no
66a8e5cfc411f4b77b49dff3,2,novel,p,0.7584,1,no
66a8e5cfc411f4b77b49dff3,2,novel,p,0.7041,1,no
66a8e5cfc411f4b77b49dff3,2,novel,p,0.9226,1,no
66a8e5cfc411f4b77b49dff3,2,familiar,q,0.5906,1,no
66a8e5cfc411f4b77b49dff3,2,novel,p,0.7112,1,no
66a8e5cfc411f4b77b49dff3,2,novel,p,0.8229,1,no
66a8e5cfc411f4b77b49dff3,2,novel,p,0.9142,1,no
66a8e5cfc411f4b77b49dff3,2,familiar,q,0.64,1,no
66a8e5cfc411f4b77b49dff3,2,familiar,q,0.7677,1,no
66a8e5cfc411f4b77b49dff3,2,novel,p,0.7209,1,no
66a8e5cfc411f4b77b49dff3,2,familiar,q,1.0231,1,no
66a8e5cfc411f4b77b49dff3,2,novel,p,0.6896,1,no
66a8e5cfc411f4b77b49dff3,2,familiar,q,0.7251,1,no
66a8e5cfc411f4b77b49dff3,2,familiar,q,0.5732,1,no
66a8e5cfc411f4b77b49dff3,2,novel,p,0.9732,1,no
66a8e5cfc411f4b77b49dff3,2,novel,p,0.7557,1,no
66a8e5cfc411f4b77b49dff3,2,familiar,p,0.7312,0,no
66a8e5cfc411f4b77b49dff3,2,familiar,q,0.8343,1,no
66a8e5cfc411f4b77b49dff3,2,familiar,p,0.9325,0,no
66a8e5cfc411f4b77b49dff3,2,familiar,q,0.7907,1,no
66a8e5cfc411f4b77b49dff3,2,familiar,q,0.5874,1,no
66a8e5cfc411f4b77b49dff3,2,novel,p,0.9631,1,no
66a8e5cfc411f4b77b49dff3,2,familiar,q,0.8092,1,no
66a8e5cfc411f4b77b49dff3,2,familiar,q,0.8577,1,no
66a8e5cfc411f4b77b49dff3,2,novel,p,0.8426,1,no
66a8e5cfc411f4b77b49dff3,2,novel,p,0.7894,1,no
66a8e5cfc411f4b77b49dff3,3,familiar,q,0.7372,1,no
66a8e5cfc411f4b77b49dff3,3,novel,p,0.7992,1,no
66a8e5cfc411f4b77b49dff3,3,novel,p,1.0108,1,no
66a8e5cfc411f4b77b49dff3,3,familiar,q,0.7195,1,no
66a8e5cfc411f4b77b49dff3,3,familiar,q,0.6188,1,no
66a8e5cfc411f4b77b49dff3,3,novel,p,0.9296,1,no
66a8e5cfc411f4b77b49dff3,3,familiar,q,0.7728,1,no
66a8e5cfc411f4b77b49dff3,3,novel,p,0.7039,1,no
66a8e5cfc411f4b77b49dff3,3,novel,p,0.9924,1,no
66a8e5cfc411f4b77b49dff3,3,familiar,q,0.8033,1,no
66a8e5cfc411f4b77b49dff3,3,novel,p,0.6708,1,no
66a8e5cfc411f4b77b49dff3,3,novel,p,0.7358,1,no
66a8e5cfc411f4b77b49dff3,3,familiar,q,0.63,1,no
66a8e5cfc411f4b77b49dff3,3,novel,p,0.5608,1,no
66a8e5cfc411f4b77b49dff3,3,familiar,q,0.6273,1,no
66a8e5cfc411f4b77b49dff3,3,novel,p,0.733,1,no
66a8e5cfc411f4b77b49dff3,3,novel,p,0.6767,1,no
66a8e5cfc411f4b77b49dff3,3,familiar,q,0.6083,1,no
66a8e5cfc411f4b77b49dff3,3,familiar,q,0.6296,1,no
66a8e5cfc411f4b77b49dff3,3,novel,q,0.5256,0,no
66a8e5cfc411f4b77b49dff3,3,familiar,q,0.5958,1,no
66a8e5cfc411f4b77b49dff3,3,familiar,q,0.4588,1,no
66a8e5cfc411f4b77b49dff3,3,novel,q,0.437,0,no
66a8e5cfc411f4b77b49dff3,3,novel,p,0.7044,1,no
66a8e5cfc411f4b77b49dff3,3,familiar,q,0.5937,1,no
66a8e5cfc411f4b77b49dff3,3,familiar,q,0.662,1,no
66a8e5cfc411f4b77b49dff3,3,novel,q,0.5194,0,no
66a8e5cfc411f4b77b49dff3,3,familiar,q,0.6034,1,no
66a8e5cfc411f4b77b49dff3,3,novel,p,0.8412,1,no
66a8e5cfc411f4b77b49dff3,3,familiar,q,0.8542,1,no
66a8e5cfc411f4b77b49dff3,3,familiar,q,0.5077,1,no
66a8e5cfc411f4b77b49dff3,3,novel,p,0.8337,1,no
66a8e5cfc411f4b77b49dff3,3,novel,q,0.6394,0,no
66a8e5cfc411f4b77b49dff3,3,familiar,p,0.8812,0,no
66a8e5cfc411f4b77b49dff3,3,familiar,q,0.6915,1,no
66a8e5cfc411f4b77b49dff3,3,familiar,q,0.6679,1,no
66a8e5cfc411f4b77b49dff3,3,novel,p,0.6763,1,no
66a8e5cfc411f4b77b49dff3,3,familiar,q,0.5527,1,no
66a8e5cfc411f4b77b49dff3,3,familiar,q,0.5737,1,no
66a8e5cfc411f4b77b49dff3,3,familiar,q,0.4611,1,no
66a8e5cfc411f4b77b49dff3,3,novel,q,0.5641,0,no
66a8e5cfc411f4b77b49dff3,3,familiar,q,0.6157,1,no
66a8e5cfc411f4b77b49dff3,3,familiar,q,0.5503,1,no
66a8e5cfc411f4b77b49dff3,3,novel,p,0.7636,1,no
66a8e5cfc411f4b77b49dff3,3,familiar,q,0.5276,1,no
66a8e5cfc411f4b77b49dff3,3,novel,q,0.4998,0,no
66a8e5cfc411f4b77b49dff3,3,novel,p,0.8129,1,no
66a8e5cfc411f4b77b49dff3,3,familiar,p,0.6672,0,no
66a8e5cfc411f4b77b49dff3,3,novel,p,0.6307,1,no
66a8e5cfc411f4b77b49dff3,3,novel,p,0.8123,1,no
66a8e5cfc411f4b77b49dff3,3,novel,p,0.7009,1,no
66a8e5cfc411f4b77b49dff3,3,familiar,q,0.6177,1,no
66a8e5cfc411f4b77b49dff3,3,novel,p,0.8231,1,no
66a8e5cfc411f4b77b49dff3,3,novel,p,0.9824,1,no
66a8e5cfc411f4b77b49dff3,3,novel,p,0.9024,1,no
66a8e5cfc411f4b77b49dff3,3,familiar,q,1.001,1,no
66a8e5cfc411f4b77b49dff3,3,familiar,q,0.7444,1,no
66a8e5cfc411f4b77b49dff3,3,familiar,p,0.9419,0,no
66a951b14b7efb731d95dcbd,1,familiar,q,0.6399,1,no
66a951b14b7efb731d95dcbd,1,familiar,q,0.628,1,no
66a951b14b7efb731d95dcbd,1,familiar,q,0.7834,1,no
66a951b14b7efb731d95dcbd,1,familiar,q,0.6745,1,no
66a951b14b7efb731d95dcbd,1,novel,q,0.6799,0,no
66a951b14b7efb731d95dcbd,1,novel,p,0.9669,1,no
66a951b14b7efb731d95dcbd,1,familiar,q,0.8448,1,no
66a951b14b7efb731d95dcbd,1,novel,q,0.9079,0,no
66a951b14b7efb731d95dcbd,1,novel,q,0.6999,0,no
66a951b14b7efb731d95dcbd,1,familiar,q,0.7089,1,no
66a951b14b7efb731d95dcbd,1,novel,q,0.7143,0,no
66a951b14b7efb731d95dcbd,1,novel,q,0.6153,0,no
66a951b14b7efb731d95dcbd,1,novel,p,0.9008,1,no
66a951b14b7efb731d95dcbd,1,novel,p,0.8102,1,no
66a951b14b7efb731d95dcbd,1,familiar,p,0.9324,0,no
66a951b14b7efb731d95dcbd,1,novel,p,0.7964,1,no
66a951b14b7efb731d95dcbd,1,familiar,p,0.9129,0,no
66a951b14b7efb731d95dcbd,1,novel,q,0.7541,0,no
66a951b14b7efb731d95dcbd,1,novel,p,0.9019,1,no
66a951b14b7efb731d95dcbd,1,familiar,q,0.8598,1,no
66a951b14b7efb731d95dcbd,1,familiar,q,0.6698,1,no
66a951b14b7efb731d95dcbd,1,novel,q,0.6503,0,no
66a951b14b7efb731d95dcbd,1,novel,p,0.9643,1,no
66a951b14b7efb731d95dcbd,1,familiar,q,0.6893,1,no
66a951b14b7efb731d95dcbd,1,familiar,q,0.6077,1,no
66a951b14b7efb731d95dcbd,1,familiar,q,0.5655,1,no
66a951b14b7efb731d95dcbd,1,novel,q,0.6846,0,no
66a951b14b7efb731d95dcbd,1,familiar,q,0.8683,1,no
66a951b14b7efb731d95dcbd,1,novel,q,0.6841,0,no
66a951b14b7efb731d95dcbd,1,familiar,q,0.6196,1,no
66a951b14b7efb731d95dcbd,1,familiar,q,0.5435,1,no
66a951b14b7efb731d95dcbd,1,familiar,q,0.5148,1,no
66a951b14b7efb731d95dcbd,1,novel,p,0.8368,1,no
66a951b14b7efb731d95dcbd,1,familiar,q,0.5651,1,no
66a951b14b7efb731d95dcbd,1,novel,q,0.7052,0,no
66a951b14b7efb731d95dcbd,1,familiar,q,0.7899,1,no
66a951b14b7efb731d95dcbd,1,familiar,q,0.6367,1,no
66a951b14b7efb731d95dcbd,1,novel,q,0.686,0,no
66a951b14b7efb731d95dcbd,1,novel,q,0.8774,0,no
66a951b14b7efb731d95dcbd,1,novel,q,0.9961,0,no
66a951b14b7efb731d95dcbd,1,familiar,q,0.5222,1,no
66a951b14b7efb731d95dcbd,1,novel,q,0.4868,0,no
66a951b14b7efb731d95dcbd,1,familiar,q,0.4698,1,no
66a951b14b7efb731d95dcbd,1,familiar,q,0.6971,1,no
66a951b14b7efb731d95dcbd,1,novel,q,0.3892,0,no
66a951b14b7efb731d95dcbd,1,familiar,q,0.7208,1,no
66a951b14b7efb731d95dcbd,1,novel,q,0.536,0,no
66a951b14b7efb731d95dcbd,1,novel,q,0.5622,0,no
66a951b14b7efb731d95dcbd,1,familiar,q,0.4541,1,no
66a951b14b7efb731d95dcbd,1,familiar,q,0.79,1,no
66a951b14b7efb731d95dcbd,1,novel,q,0.606,0,no
66a951b14b7efb731d95dcbd,1,familiar,q,0.6728,1,no
66a951b14b7efb731d95dcbd,1,novel,q,0.6203,0,no
66a951b14b7efb731d95dcbd,1,novel,q,0.4676,0,no
66a951b14b7efb731d95dcbd,1,familiar,q,0.4584,1,no
66a951b14b7efb731d95dcbd,2,novel,q,0.4898,0,no
66a951b14b7efb731d95dcbd,2,familiar,q,0.4232,1,no
66a951b14b7efb731d95dcbd,2,novel,q,0.3813,0,no
66a951b14b7efb731d95dcbd,2,familiar,q,0.4807,1,no
66a951b14b7efb731d95dcbd,2,familiar,q,0.4447,1,no
66a951b14b7efb731d95dcbd,2,familiar,q,0.6565,1,no
66a951b14b7efb731d95dcbd,2,familiar,q,0.5284,1,no
66a951b14b7efb731d95dcbd,2,novel,q,0.6463,0,no
66a951b14b7efb731d95dcbd,2,familiar,q,0.7114,1,no
66a951b14b7efb731d95dcbd,2,familiar,q,0.6597,1,no
66a951b14b7efb731d95dcbd,2,novel,q,0.6127,0,no
66a951b14b7efb731d95dcbd,2,novel,q,0.8737,0,no
66a951b14b7efb731d95dcbd,2,familiar,q,0.7214,1,no
66a951b14b7efb731d95dcbd,2,novel,q,0.802,0,no
66a951b14b7efb731d95dcbd,2,familiar,q,0.6375,1,no
66a951b14b7efb731d95dcbd,2,familiar,q,0.5948,1,no
66a951b14b7efb731d95dcbd,2,novel,q,0.4886,0,no
66a951b14b7efb731d95dcbd,2,novel,q,0.5398,0,no
66a951b14b7efb731d95dcbd,2,familiar,q,0.3747,1,no
66a951b14b7efb731d95dcbd,2,familiar,q,0.5026,1,no
66a951b14b7efb731d95dcbd,2,novel,q,0.6312,0,no
66a951b14b7efb731d95dcbd,2,novel,q,0.5584,0,no
66a951b14b7efb731d95dcbd,2,novel,q,0.5458,0,no
66a951b14b7efb731d95dcbd,2,novel,p,0.9015,1,no
66a951b14b7efb731d95dcbd,2,novel,q,0.5964,0,no
66a951b14b7efb731d95dcbd,2,familiar,q,0.665,1,no
66a951b14b7efb731d95dcbd,2,familiar,q,0.4762,1,no
66a951b14b7efb731d95dcbd,2,familiar,q,0.5549,1,no
66a951b14b7efb731d95dcbd,2,familiar,q,0.6995,1,no
66a951b14b7efb731d95dcbd,2,familiar,q,0.4112,1,no
66a951b14b7efb731d95dcbd,2,familiar,q,0.3306,1,no
66a951b14b7efb731d95dcbd,2,novel,q,0.6309,0,no
66a951b14b7efb731d95dcbd,2,novel,q,0.4602,0,no
66a951b14b7efb731d95dcbd,2,familiar,q,0.4127,1,no
66a951b14b7efb731d95dcbd,2,novel,q,0.4672,0,no
66a951b14b7efb731d95dcbd,2,novel,q,0.4844,0,no
66a951b14b7efb731d95dcbd,2,novel,q,0.3847,0,no
66a951b14b7efb731d95dcbd,2,novel,q,0.54,0,no
66a951b14b7efb731d95dcbd,2,novel,q,0.5064,0,no
66a951b14b7efb731d95dcbd,2,novel,q,0.6909,0,no
66a951b14b7efb731d95dcbd,2,novel,q,0.4232,0,no
66a951b14b7efb731d95dcbd,2,familiar,q,0.6811,1,no
66a951b14b7efb731d95dcbd,2,novel,q,0.5027,0,no
66a951b14b7efb731d95dcbd,2,novel,q,0.4191,0,no
66a951b14b7efb731d95dcbd,2,familiar,q,0.3919,1,no
66a951b14b7efb731d95dcbd,2,novel,q,0.4459,0,no
66a951b14b7efb731d95dcbd,2,familiar,q,0.3642,1,no
66a951b14b7efb731d95dcbd,2,familiar,q,0.4793,1,no
66a951b14b7efb731d95dcbd,2,familiar,q,0.3989,1,no
66a951b14b7efb731d95dcbd,2,novel,q,0.9374,0,no
66a951b14b7efb731d95dcbd,2,familiar,q,0.5922,1,no
66a951b14b7efb731d95dcbd,2,familiar,q,0.5301,1,no
66a951b14b7efb731d95dcbd,2,novel,q,0.8506,0,no
66a951b14b7efb731d95dcbd,2,novel,q,0.4935,0,no
66a951b14b7efb731d95dcbd,2,familiar,q,0.5139,1,no
66a951b14b7efb731d95dcbd,2,novel,q,0.6058,0,no
66a951b14b7efb731d95dcbd,2,familiar,q,0.4838,1,no
66a951b14b7efb731d95dcbd,2,familiar,q,0.5012,1,no
66a951b14b7efb731d95dcbd,3,novel,q,0.463,0,no
66a951b14b7efb731d95dcbd,3,novel,q,0.4026,0,no
66a951b14b7efb731d95dcbd,3,novel,q,0.4012,0,no
66a951b14b7efb731d95dcbd,3,novel,q,0.5224,0,no
66a951b14b7efb731d95dcbd,3,familiar,q,0.4131,1,no
66a951b14b7efb731d95dcbd,3,familiar,q,0.4078,1,no
66a951b14b7efb731d95dcbd,3,novel,q,0.4099,0,no
66a951b14b7efb731d95dcbd,3,novel,q,0.4402,0,no
66a951b14b7efb731d95dcbd,3,familiar,q,0.5745,1,no
66a951b14b7efb731d95dcbd,3,novel,q,0.5118,0,no
66a951b14b7efb731d95dcbd,3,familiar,q,0.5048,1,no
66a951b14b7efb731d95dcbd,3,familiar,q,0.5614,1,no
66a951b14b7efb731d95dcbd,3,novel,q,0.5261,0,no
66a951b14b7efb731d95dcbd,3,familiar,q,0.5782,1,no
66a951b14b7efb731d95dcbd,3,familiar,q,0.5091,1,no
66a951b14b7efb731d95dcbd,3,familiar,q,0.4412,1,no
66a951b14b7efb731d95dcbd,3,novel,q,0.6105,0,no
66a951b14b7efb731d95dcbd,3,novel,p,0.7733,1,no
66a951b14b7efb731d95dcbd,3,familiar,q,0.6053,1,no
66a951b14b7efb731d95dcbd,3,novel,p,0.8052,1,no
66a951b14b7efb731d95dcbd,3,familiar,q,0.6711,1,no
66a951b14b7efb731d95dcbd,3,familiar,p,0.9121,0,no
66a951b14b7efb731d95dcbd,3,novel,p,0.8523,1,no
66a951b14b7efb731d95dcbd,3,novel,q,0.7659,0,no
66a951b14b7efb731d95dcbd,3,familiar,q,0.6461,1,no
66a951b14b7efb731d95dcbd,3,familiar,q,0.5907,1,no
66a951b14b7efb731d95dcbd,3,novel,p,0.8669,1,no
66a951b14b7efb731d95dcbd,3,novel,q,0.6633,0,no
66a951b14b7efb731d95dcbd,3,familiar,q,0.6675,1,no
66a951b14b7efb731d95dcbd,3,novel,q,0.5302,0,no
66a951b14b7efb731d95dcbd,3,familiar,q,0.7314,1,no
66a951b14b7efb731d95dcbd,3,novel,q,0.5778,0,no
66a951b14b7efb731d95dcbd,3,novel,q,0.6965,0,no
66a951b14b7efb731d95dcbd,3,novel,p,0.8921,1,no
66a951b14b7efb731d95dcbd,3,novel,p,0.9199,1,no
66a951b14b7efb731d95dcbd,3,novel,q,0.9431,0,no
66a951b14b7efb731d95dcbd,3,familiar,q,0.6903,1,no
66a951b14b7efb731d95dcbd,3,novel,p,1.0024,1,no
66a951b14b7efb731d95dcbd,3,novel,p,0.8613,1,no
66a951b14b7efb731d95dcbd,3,novel,q,0.627,0,no
66a951b14b7efb731d95dcbd,3,novel,q,0.5655,0,no
66a951b14b7efb731d95dcbd,3,novel,q,0.5092,0,no
66a951b14b7efb731d95dcbd,3,familiar,q,0.7984,1,no
66a951b14b7efb731d95dcbd,3,familiar,q,0.5891,1,no
66a951b14b7efb731d95dcbd,3,novel,q,0.4919,0,no
66a951b14b7efb731d95dcbd,3,familiar,q,0.5865,1,no
66a951b14b7efb731d95dcbd,3,novel,q,0.6453,0,no
66a951b14b7efb731d95dcbd,3,familiar,q,0.5785,1,no
66a951b14b7efb731d95dcbd,3,novel,q,0.7902,0,no
66a951b14b7efb731d95dcbd,3,familiar,q,0.7521,1,no
66a951b14b7efb731d95dcbd,3,familiar,q,0.5656,1,no
66a951b14b7efb731d95dcbd,3,familiar,q,0.5095,1,no
66a951b14b7efb731d95dcbd,3,familiar,q,0.6455,1,no
66a951b14b7efb731d95dcbd,3,familiar,q,0.5416,1,no
66a951b14b7efb731d95dcbd,3,familiar,q,0.5817,1,no
66a951b14b7efb731d95dcbd,3,familiar,q,0.5248,1,no
66a951b14b7efb731d95dcbd,3,familiar,q,0.5642,1,no
66a951b14b7efb731d95dcbd,3,familiar,q,0.5542,1,no
66a951b14b7efb731d95dcbd,3,novel,q,0.5802,0,no
66a951b14b7efb731d95dcbd,3,familiar,q,0.5518,1,no
66d035e529e80315f590ecce,1,novel,p,0.9432,1,no
66d035e529e80315f590ecce,1,familiar,q,0.8829,1,no
66d035e529e80315f590ecce,1,novel,q,0.6588,0,no
66d035e529e80315f590ecce,1,novel,q,0.6954,0,no
66d035e529e80315f590ecce,1,novel,p,0.7473,1,no
66d035e529e80315f590ecce,1,familiar,q,0.6487,1,no
66d035e529e80315f590ecce,1,familiar,q,0.6972,1,no
66d035e529e80315f590ecce,1,novel,q,0.5734,0,no
66d035e529e80315f590ecce,1,familiar,q,0.7554,1,no
66d035e529e80315f590ecce,1,familiar,q,0.5411,1,no
66d035e529e80315f590ecce,1,novel,p,0.6654,1,no
66d035e529e80315f590ecce,1,novel,q,0.6332,0,no
66d035e529e80315f590ecce,1,familiar,q,0.5962,1,no
66d035e529e80315f590ecce,1,familiar,q,0.603,1,no
66d035e529e80315f590ecce,1,novel,p,0.8406,1,no
66d035e529e80315f590ecce,1,familiar,q,0.707,1,no
66d035e529e80315f590ecce,1,novel,p,0.8244,1,no
66d035e529e80315f590ecce,1,novel,p,0.8218,1,no
66d035e529e80315f590ecce,1,novel,q,0.6551,0,no
66d035e529e80315f590ecce,1,novel,q,0.7742,0,no
66d035e529e80315f590ecce,1,familiar,q,0.8298,1,no
66d035e529e80315f590ecce,1,familiar,p,0.7471,0,no
66d035e529e80315f590ecce,1,familiar,q,0.5885,1,no
66d035e529e80315f590ecce,1,novel,q,0.7334,0,no
66d035e529e80315f590ecce,1,familiar,p,0.7356,0,no
66d035e529e80315f590ecce,1,familiar,q,0.7652,1,no
66d035e529e80315f590ecce,1,familiar,q,0.8548,1,no
66d035e529e80315f590ecce,1,novel,p,0.8008,1,no
66d035e529e80315f590ecce,1,novel,p,1.0014,1,no
66d035e529e80315f590ecce,1,familiar,q,0.7043,1,no
66d035e529e80315f590ecce,1,familiar,q,0.7011,1,no
66d035e529e80315f590ecce,1,familiar,q,0.8189,1,no
66d035e529e80315f590ecce,1,novel,p,0.8713,1,no
66d035e529e80315f590ecce,1,familiar,q,0.566,1,no
66d035e529e80315f590ecce,1,novel,p,0.5681,1,no
66d035e529e80315f590ecce,1,familiar,q,0.5778,1,no
66d035e529e80315f590ecce,1,familiar,q,0.7438,1,no
66d035e529e80315f590ecce,1,novel,p,0.7302,1,no
66d035e529e80315f590ecce,1,familiar,q,0.6072,1,no
66d035e529e80315f590ecce,1,familiar,q,0.6982,1,no
66d035e529e80315f590ecce,1,novel,q,0.6294,0,no
66d035e529e80315f590ecce,1,novel,p,0.6191,1,no
66d035e529e80315f590ecce,1,familiar,q,0.5875,1,no
66d035e529e80315f590ecce,1,familiar,q,0.5488,1,no
66d035e529e80315f590ecce,1,familiar,q,0.6172,1,no
66d035e529e80315f590ecce,1,novel,q,0.5988,0,no
66d035e529e80315f590ecce,1,familiar,p,0.7387,0,no
66d035e529e80315f590ecce,1,familiar,q,0.6061,1,no
66d035e529e80315f590ecce,1,novel,p,0.8881,1,no
66d035e529e80315f590ecce,1,novel,p,0.7295,1,no
66d035e529e80315f590ecce,1,novel,q,0.678,0,no
66d035e529e80315f590ecce,1,novel,p,0.5465,1,no
66d035e529e80315f590ecce,1,novel,p,0.7968,1,no
66d035e529e80315f590ecce,1,novel,p,0.6501,1,no
66d035e529e80315f590ecce,1,familiar,q,0.5369,1,no
66d035e529e80315f590ecce,1,novel,p,0.5817,1,no
66d035e529e80315f590ecce,1,familiar,p,0.7401,0,no
66d035e529e80315f590ecce,1,novel,p,0.6161,1,no
66d035e529e80315f590ecce,1,novel,q,0.8411,0,no
66d035e529e80315f590ecce,2,novel,q,0.6242,0,no
